ID,Year_Birth,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntOtherProds,NumStorePurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp1,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5
4706,1966,0,1,14/07/2021,667,0,115,0,23,115,3,35,2,0,3,0,0,0,0,0
4070,1969,0,2,18/11/2020,3887,552,12719,4324,0,3312,3,49,16,10,4,0,0,0,1,1
25,1958,0,1,2/02/2021,10580,805,9706,759,276,3519,6,28,12,12,7,0,0,0,0,0
217,1956,0,0,9/02/2021,12788,322,16491,4830,0,989,3,28,14,10,10,0,0,0,0,0
4220,1970,0,1,19/01/2022,1679,0,299,0,23,0,3,21,4,2,3,0,0,0,0,0
5286,1987,0,0,14/01/2022,2576,23,1242,161,161,828,3,21,6,4,4,0,0,0,0,0
9559,1961,0,1,12/04/2022,21712,0,1380,0,0,690,6,35,14,10,13,0,0,1,0,0
2849,1979,0,1,18/06/2021,6095,4577,6969,5382,207,3910,21,49,20,4,12,0,0,0,0,0
5868,1980,1,0,8/11/2021,46,92,207,230,115,368,6,49,2,0,3,0,0,0,0,0
9988,1976,0,1,20/05/2021,12719,575,3266,1495,1541,184,9,28,12,6,13,0,0,0,0,0
9743,1955,0,1,30/03/2021,33327,2047,3703,1587,805,2461,6,42,22,16,8,0,0,0,0,1
3478,1971,1,1,10/09/2021,6141,966,7107,1265,966,483,30,35,14,8,9,0,0,0,0,0
7494,1950,1,1,9/04/2021,4807,0,920,69,46,345,12,56,12,2,4,0,0,0,0,0
2005,1990,1,0,27/02/2022,506,69,690,0,115,345,6,42,4,0,4,0,0,0,0,0
10770,1959,0,0,14/04/2022,5681,3703,6785,4830,1955,1081,6,14,8,14,13,0,0,0,0,0
6885,1977,1,0,17/02/2022,874,0,276,69,23,23,3,49,4,0,3,0,0,0,0,0
6318,1988,0,0,1/04/2021,17434,276,8855,759,2047,2047,3,28,18,14,13,0,0,0,0,0
5751,1973,1,0,2/05/2022,46,69,230,253,46,230,3,42,2,0,3,0,0,0,0,0
3340,1977,1,0,3/11/2020,5612,345,2484,92,345,1150,18,56,14,2,6,0,0,0,0,0
3594,1973,1,1,22/01/2021,12397,138,2093,184,138,2231,39,56,16,4,9,0,0,0,0,0
3584,1955,0,0,6/11/2020,27163,598,2760,391,299,897,6,56,10,20,5,0,0,1,0,0
3643,1974,0,0,6/06/2022,17250,184,2875,253,184,598,3,14,8,6,6,0,0,0,0,1
851,1972,1,1,25/09/2021,7038,115,2507,483,2507,2116,27,42,10,4,10,0,0,0,0,0
3967,1971,0,0,11/01/2022,7613,4531,3910,1334,3496,805,3,7,4,16,13,0,0,0,0,0
486,1988,0,0,21/04/2022,9982,3151,9200,1035,3151,1035,3,7,6,8,10,0,0,0,0,0
9,1975,1,1,4/11/2020,1311,0,621,0,0,828,12,56,6,4,2,0,0,0,0,0
9451,1965,0,1,11/02/2021,18653,1748,9844,2277,3151,2461,9,49,20,8,9,0,0,0,0,0
9264,1986,0,0,14/07/2022,9729,966,16238,1679,4531,4531,3,14,8,16,9,0,0,0,0,0
2853,1980,1,0,28/05/2022,1380,1173,2001,138,460,1173,6,35,8,4,4,0,0,0,0,0
1490,1962,0,1,14/02/2021,15525,0,1955,230,161,1771,15,56,20,6,8,0,0,0,0,0
6310,1978,1,0,26/11/2021,690,184,276,184,184,276,3,35,4,0,4,0,0,0,0,0
10380,1972,1,0,7/12/2021,920,23,920,92,69,414,3,56,6,0,3,0,0,0,0,0
3887,1970,1,0,28/01/2021,69,391,598,460,23,897,6,63,4,0,3,0,0,0,0,0
4278,1983,0,0,20/08/2021,20930,2553,16652,1127,1702,1265,3,21,20,4,6,0,0,0,0,0
1998,1976,1,0,26/04/2022,782,138,483,253,92,184,3,42,4,2,3,0,0,0,0,0
10795,1973,1,0,23/07/2022,437,69,437,69,23,69,6,49,4,0,3,0,0,0,0,0
11110,1973,1,0,30/06/2021,46,23,23,0,0,23,0,98,0,0,0,0,0,0,0,0
2408,1976,1,1,6/02/2021,11270,0,4232,230,644,483,36,49,14,8,9,0,0,0,0,0
202,1948,0,0,22/06/2022,7636,4462,8671,3427,2875,1311,0,7,8,12,7,0,0,0,0,0
830,1987,0,0,13/05/2022,18032,1104,12880,966,4048,1104,3,21,8,12,4,0,1,0,0,1
6050,1975,0,1,27/02/2021,26933,989,5037,437,322,1081,12,63,12,6,13,0,0,1,0,0
3463,1975,0,1,31/08/2022,15502,1426,3082,0,598,184,12,35,14,6,13,0,0,0,0,0
2804,1975,1,1,4/11/2020,1311,0,621,0,0,828,12,56,6,4,2,0,0,0,0,0
3745,1988,1,0,21/11/2020,115,828,161,0,230,1035,6,56,6,0,3,0,0,0,0,0
9771,1988,1,0,22/12/2020,2392,460,2323,552,345,115,18,63,10,2,5,0,0,0,0,0
451,1989,1,0,8/03/2022,207,0,161,46,0,92,3,56,2,2,2,0,0,0,0,0
10530,1959,0,0,23/02/2022,9913,1886,10143,1840,460,2346,3,7,6,12,6,0,0,0,0,0
1079,1971,0,1,2/01/2021,23000,0,1748,0,0,230,9,56,6,8,9,0,0,0,1,0
8920,1967,1,0,31/03/2021,10304,920,10787,1840,0,2093,9,49,22,4,12,0,0,0,0,0
528,1978,0,0,15/02/2021,6141,874,16123,3427,3795,1449,3,21,10,8,10,0,0,0,0,0
73,1953,1,2,12/08/2021,322,0,69,0,0,23,3,35,0,0,3,0,0,0,0,0
5589,1964,0,1,17/11/2020,14513,0,2645,230,161,690,9,49,18,4,10,0,0,0,0,0
6365,1987,0,0,19/11/2021,230,276,276,575,23,460,3,42,4,0,3,0,0,0,0,0
5636,1963,0,0,26/01/2021,1173,92,1150,276,23,1127,3,56,8,0,3,0,0,0,0,0
591,1957,0,1,8/04/2021,6739,805,4117,1058,1357,1495,6,49,16,6,7,0,0,0,0,0
2217,1975,1,1,15/06/2021,253,23,46,46,23,138,3,42,0,0,3,0,0,0,0,0
2544,1951,0,1,29/12/2021,1150,23,621,138,161,23,3,7,2,2,4,0,0,0,0,0
7725,1965,0,0,25/05/2022,3979,598,5865,805,1633,1863,3,7,8,8,7,0,0,0,0,0
8091,1956,0,1,19/11/2020,9729,4232,8464,299,2231,483,3,35,12,8,6,0,0,0,0,0
5462,1974,0,1,29/10/2020,17411,1840,4991,667,1840,253,15,42,18,12,12,0,0,0,0,0
7791,1967,1,1,2/12/2021,276,23,138,0,23,115,6,49,2,0,3,0,0,0,0,0
4037,1976,1,0,31/08/2021,69,23,69,184,0,115,3,49,2,0,2,0,0,0,0,0
6642,1961,2,1,11/04/2021,690,115,506,184,207,644,12,42,4,2,4,0,0,0,0,0
2793,1976,0,1,7/10/2021,12236,2024,3864,1587,1012,3059,9,35,14,6,13,0,0,0,0,0
5424,1983,1,0,3/05/2021,667,276,1357,437,23,828,6,56,6,0,4,0,0,0,0,0
879,1976,0,2,21/01/2022,9453,0,598,0,0,483,18,49,14,2,7,0,0,0,0,0
9530,1988,1,0,18/01/2021,115,69,92,92,23,0,3,56,2,0,2,0,0,0,0,0
4828,1954,0,1,4/09/2022,1633,2277,6394,4255,2783,874,3,7,10,20,5,0,0,0,0,0
10699,1985,1,0,2/09/2022,1058,0,920,69,0,69,6,56,6,0,3,0,0,0,0,0
1497,1952,0,1,7/04/2021,6164,253,2024,345,69,506,6,35,12,6,5,0,0,0,0,0
7476,1964,0,1,18/02/2021,21344,1449,5842,0,276,276,12,28,10,8,10,0,0,0,1,0
10478,1950,1,1,14/12/2020,11109,0,2484,0,138,828,15,63,22,2,6,0,0,0,0,0
1081,1957,1,2,13/06/2021,16859,207,4140,276,437,1518,33,28,12,6,5,0,0,0,0,0
4261,1946,0,0,10/02/2021,23138,506,2645,1357,1564,1035,3,21,14,12,12,0,1,0,0,1
9916,1954,1,1,20/01/2021,782,23,322,0,0,115,9,56,4,0,3,0,0,0,0,0
5350,1991,0,0,2/05/2022,26588,2760,21045,2162,3312,2208,3,7,6,8,10,0,0,0,0,1
8135,1986,1,0,14/01/2022,161,92,529,161,0,253,3,49,2,0,3,0,0,0,0,0
8685,1977,1,0,3/11/2020,5612,345,2484,92,345,1150,18,56,14,2,6,0,0,0,0,0
8175,1992,0,0,7/09/2021,782,92,1518,69,230,460,3,49,4,2,4,0,0,0,0,0
6257,1976,0,1,11/04/2021,5865,989,3082,851,322,552,3,49,14,4,7,0,0,0,0,0
3503,1950,0,0,18/02/2022,5865,1081,13179,1196,736,345,3,7,10,6,6,0,0,0,0,0
4608,1987,0,0,14/05/2022,3749,529,9752,621,1495,1748,3,7,6,20,13,0,0,0,0,0
1626,1973,1,1,5/08/2022,345,0,184,92,46,460,6,35,2,2,2,0,0,1,0,0
2471,1965,0,0,13/09/2022,1104,1334,1564,368,1518,989,3,14,6,4,6,0,0,0,0,0
5892,1980,1,0,27/06/2021,3634,138,1035,184,46,46,21,49,6,4,5,0,0,0,0,0
2612,1987,0,0,12/03/2022,17342,3680,14375,1449,736,1104,3,21,14,10,12,0,1,0,0,0
5185,1955,0,0,3/05/2021,4577,1518,7245,2231,4002,943,3,14,8,6,5,0,0,0,0,0
1131,1967,0,1,22/06/2022,1955,0,69,0,0,161,3,21,4,0,4,0,0,0,0,0
1041,1973,0,1,4/01/2021,7406,69,1150,92,69,966,15,56,14,2,6,0,0,0,0,0
3409,1984,1,0,1/01/2022,3243,184,2967,69,253,1081,9,63,14,2,4,0,0,1,0,0
7022,1971,1,0,15/12/2020,16997,2461,7107,3220,1840,805,3,42,4,10,13,0,0,0,0,0
7943,1975,1,0,12/07/2022,414,0,138,69,69,115,3,14,2,2,3,0,0,0,0,0
5272,1965,0,1,13/09/2021,8694,0,2024,437,92,1679,12,49,16,10,3,0,0,0,0,0
5453,1956,0,0,13/12/2020,24909,2484,14927,5819,3473,2484,3,14,8,14,12,0,1,0,0,0
2565,1955,0,0,18/08/2021,23368,276,4945,368,276,1449,3,21,8,10,10,0,0,0,1,0
11092,1961,1,1,19/05/2022,276,23,483,46,46,69,6,49,4,0,3,0,0,0,0,0
5062,1963,1,1,13/10/2021,805,0,92,0,0,0,3,56,4,0,2,0,0,0,0,0
8969,1977,0,1,4/04/2021,12604,713,9706,0,2576,644,12,21,10,10,11,0,0,0,0,0
4656,1990,1,0,16/06/2021,7866,736,5290,782,736,920,15,63,20,10,4,0,0,1,0,0
4480,1973,0,1,26/05/2022,8395,69,345,92,69,253,15,42,14,4,5,0,0,0,0,0
9971,1964,0,1,28/06/2022,9131,437,1587,276,0,207,3,14,8,8,8,0,0,0,0,0
6729,1988,0,0,27/10/2020,10488,437,19136,1725,2714,874,3,21,8,10,11,0,0,0,0,0
1773,1978,0,0,20/02/2021,115,138,345,253,161,299,3,63,4,0,3,0,0,0,0,0
9242,1990,0,0,3/11/2021,19228,4255,13225,552,575,1771,3,28,12,6,9,0,0,1,0,0
1764,1975,1,0,26/10/2021,2300,46,2944,529,161,230,12,56,10,2,5,0,0,0,0,0
6215,1977,1,1,17/03/2022,230,0,230,69,23,161,6,56,2,2,2,0,0,0,0,0
10099,1984,1,0,22/12/2021,5474,2645,4945,3887,1587,1748,9,28,10,6,13,0,0,0,0,0
940,1987,1,0,4/08/2022,3634,253,2277,345,253,391,6,21,6,4,7,0,0,0,0,0
3011,1965,0,1,15/04/2022,1978,276,1725,759,345,138,3,28,8,2,5,0,0,0,0,0
3298,1956,0,1,25/01/2021,19688,0,1748,276,207,4577,21,56,18,12,9,0,0,0,0,0
9668,1971,1,0,31/03/2021,92,368,460,0,391,460,9,56,4,0,4,0,0,0,0,0
6097,1959,1,1,4/04/2021,7199,184,2392,138,92,2898,27,63,16,2,6,0,0,0,0,0
7408,1952,0,1,20/05/2022,4968,46,138,0,0,207,6,49,10,2,4,0,0,0,0,0
8041,1971,0,1,25/11/2020,13685,1633,3519,2760,2576,943,18,63,6,4,10,0,0,0,0,0
252,1963,0,0,3/06/2021,2829,3059,3266,1633,1012,2024,3,42,12,4,8,0,0,0,0,0
3783,1959,1,1,10/06/2022,2415,0,230,0,23,0,6,35,4,2,4,0,0,0,0,0
3427,1955,0,1,29/06/2021,14467,0,1610,0,0,805,18,56,22,4,7,0,0,0,0,0
5209,1954,0,1,3/09/2021,10189,115,1633,483,368,1886,6,49,16,4,7,0,0,0,0,0
10711,1945,0,0,19/12/2021,4991,1771,8579,2553,529,2139,3,7,6,12,12,0,0,0,0,0
10785,1969,1,1,5/09/2022,552,23,230,46,0,92,6,35,4,0,3,0,0,0,0,0
1665,1964,0,2,10/12/2021,33557,0,1403,0,345,4945,15,35,4,10,6,1,0,1,0,1
10141,1960,0,0,27/07/2021,161,23,138,0,69,69,3,28,0,0,3,0,0,0,0,0
5177,1974,0,1,28/02/2022,6854,161,1564,92,0,437,6,42,12,4,6,0,0,0,0,0
7005,1981,0,0,2/09/2022,11017,805,4117,644,161,1955,3,14,10,6,12,0,0,0,1,0
6409,1967,0,0,4/08/2021,6141,3220,13777,782,276,2921,3,42,14,10,7,0,0,0,0,0
7485,1950,1,1,24/07/2022,1541,92,736,391,46,368,9,28,4,2,4,0,0,0,0,0
8079,1982,1,0,15/05/2022,69,23,184,529,46,414,9,21,4,2,3,0,0,0,0,0
8395,1961,0,0,6/11/2020,22540,851,6095,805,3749,713,3,42,6,12,12,0,0,0,0,0
10352,1963,1,1,24/11/2020,1150,92,644,138,69,598,9,63,6,2,2,0,0,0,0,0
13,1947,0,1,8/10/2021,437,0,115,0,0,184,6,42,2,0,3,0,0,0,0,0
1834,1978,1,0,25/05/2022,690,115,529,92,23,92,3,49,4,0,3,0,0,0,0,0
2295,1954,0,1,21/04/2022,12397,690,2116,1840,1058,874,3,21,10,6,13,0,0,0,0,0
2781,1981,0,0,9/09/2022,23069,782,12328,3082,1173,782,3,14,8,12,6,0,1,0,0,1
1165,1958,1,1,19/07/2021,5497,299,3289,1035,92,1196,27,42,12,4,7,0,0,0,0,0
6457,1976,0,1,15/08/2022,12121,552,5290,736,552,1495,6,28,12,8,12,0,0,0,0,0
2639,1966,1,1,29/03/2022,437,115,276,230,69,437,9,42,6,2,2,0,0,0,0,0
8299,1989,0,0,28/11/2021,920,46,345,184,0,138,3,28,2,2,3,0,0,0,0,0
6437,1985,1,0,5/09/2021,483,184,460,345,69,207,3,49,4,0,3,0,0,0,0,0
6912,1967,0,2,6/11/2021,13639,690,2093,667,506,161,3,28,12,6,12,0,0,0,0,0
7327,1959,1,1,17/03/2022,483,115,69,230,23,161,9,14,2,2,4,0,0,0,0,0
5299,1970,1,0,5/02/2022,27163,2461,4577,897,690,690,6,56,14,6,13,0,0,0,0,0
4127,1967,0,1,11/05/2021,23092,1357,6095,2645,1357,621,6,42,22,20,11,0,0,1,0,0
8143,1985,0,0,16/10/2021,4646,46,1058,69,46,230,6,49,8,4,5,0,1,0,1,0
3690,1986,0,0,30/03/2021,27232,2346,15479,1196,920,920,3,42,14,8,10,0,0,0,0,1
3433,1955,0,0,20/08/2021,8970,506,7429,2392,805,2461,3,21,12,16,6,0,1,0,0,0
3389,1970,0,1,8/02/2021,16698,1219,8349,2829,2461,3703,12,35,16,18,13,0,0,0,0,0
1170,1975,1,0,11/06/2021,1150,345,2530,897,345,345,12,56,10,2,4,0,0,0,0,0
6347,1979,1,0,13/09/2021,23,23,92,253,207,230,3,56,2,0,3,0,0,0,0,0
4065,1976,1,0,1/05/2021,7084,0,1679,0,0,529,6,49,10,2,8,0,0,0,0,0
8230,1980,1,0,11/04/2022,506,46,713,161,92,115,3,49,4,0,3,0,0,0,0,0
2156,1955,1,1,20/01/2021,621,0,230,0,0,92,12,35,4,0,4,0,0,0,0,0
7788,1983,1,0,21/08/2022,138,0,69,0,0,23,3,21,0,0,3,0,0,0,0,0
10323,1952,0,1,11/01/2022,4715,161,943,69,46,1058,6,35,8,4,5,0,0,0,0,0
7947,1969,1,1,11/06/2022,552,0,184,0,23,92,3,35,2,0,3,0,0,0,0,0
1891,1980,0,0,25/10/2020,15341,1150,19550,483,1909,1909,3,14,8,12,5,0,0,0,0,0
9256,1971,0,1,23/03/2021,11339,598,4738,2668,1840,1840,12,42,16,6,12,0,0,0,0,0
295,1989,0,0,5/10/2021,11339,1610,7452,3358,920,1932,3,7,6,14,11,0,0,0,0,0
7397,1951,0,1,5/10/2021,11362,115,1886,161,0,2300,9,49,14,4,9,0,0,0,0,0
6349,1987,0,0,22/09/2021,14283,1679,9522,1794,1104,1955,3,35,16,8,6,0,0,0,0,0
10790,1985,1,0,8/05/2021,207,0,115,0,0,161,3,56,2,0,2,0,0,0,0,0
10398,1981,1,0,13/11/2020,23,138,46,184,46,276,3,49,2,0,2,0,0,0,0,0
2431,1990,0,0,19/03/2021,276,92,437,276,138,322,3,56,4,0,3,0,0,0,0,0
550,1952,0,1,9/08/2021,5589,3013,4991,1955,138,598,6,14,6,6,13,0,0,0,0,0
10742,1983,0,0,16/05/2021,12236,483,2921,598,460,460,0,7,8,4,5,0,0,0,0,1
10356,1957,1,1,9/12/2020,667,0,46,0,0,23,3,49,2,0,3,0,0,0,0,0
4676,1951,0,2,22/05/2022,14076,2093,11960,5934,2461,2461,6,35,18,12,8,0,0,0,0,0
8852,1976,0,1,17/11/2020,8901,2898,7866,0,1035,4140,15,42,16,8,11,0,0,0,0,0
3565,1955,1,1,16/06/2022,1288,0,322,0,0,46,9,49,6,0,3,0,0,0,0,0
5294,1989,1,0,6/02/2022,138,184,437,368,92,92,9,49,6,0,4,0,0,0,0,0
8799,1984,1,0,10/12/2021,1610,138,1587,46,69,69,9,49,6,2,4,0,0,0,0,0
7732,1978,1,0,21/03/2022,6739,0,2852,4117,2231,1196,3,35,14,4,10,0,0,0,0,0
8070,1973,0,1,18/05/2022,4577,276,713,69,276,161,3,21,6,6,5,0,0,0,0,0
477,1986,0,0,3/09/2022,24380,1403,19205,1840,460,2323,3,7,8,14,10,1,1,1,0,1
7832,1959,0,1,14/11/2021,21620,1012,9108,0,2024,1334,3,28,16,14,7,0,1,1,0,1
7396,1966,0,0,27/01/2021,7866,1173,21528,4761,805,598,3,21,10,16,12,0,0,0,0,1
4055,1992,1,0,15/08/2022,46,230,253,276,207,460,6,42,6,0,3,0,0,0,0,0
10091,1956,0,1,6/08/2021,11960,460,8441,897,1863,920,6,35,12,6,6,0,0,0,0,0
7629,1977,1,1,25/07/2022,115,69,207,138,46,138,6,49,4,0,3,0,0,0,0,0
3498,1976,0,1,11/02/2021,10626,1403,4232,230,1219,2461,12,42,14,10,9,0,0,1,0,0
6742,1979,1,0,1/04/2021,46,46,23,69,23,46,3,56,2,0,2,0,0,0,0,0
1172,1983,0,0,18/07/2021,22517,1012,21505,667,575,506,3,21,14,10,12,0,1,0,1,1
569,1991,0,0,2/03/2022,16192,2967,19619,2760,1702,2553,3,14,10,12,7,0,1,0,1,1
4686,1962,0,0,19/06/2022,19803,713,12834,1426,2185,1817,0,14,12,10,13,0,0,0,0,1
1381,1982,1,0,16/04/2022,3956,69,2645,368,0,414,15,56,12,2,5,0,0,0,0,0
2634,1979,1,0,5/07/2022,115,161,713,345,92,161,9,42,4,2,3,0,0,0,0,0
1744,1965,0,1,26/03/2021,207,161,299,69,46,460,3,42,2,2,2,0,0,0,0,0
3828,1951,0,1,6/05/2021,12259,230,4991,4554,4002,4485,6,28,14,12,13,0,0,0,0,0
10304,1959,0,0,16/03/2021,138,23,161,529,92,437,3,56,2,2,2,0,0,0,0,0
4351,1955,1,1,14/07/2021,414,46,230,0,0,575,3,49,2,2,2,0,0,1,0,0
2499,1958,0,1,23/07/2021,4692,2231,2231,483,2714,598,3,28,10,4,10,0,0,0,0,0
10092,1954,0,1,7/05/2021,24679,0,5750,3519,322,322,12,35,14,20,5,0,0,0,0,0
7500,1967,1,1,11/07/2022,5635,368,5129,483,989,368,6,42,16,2,8,0,0,0,0,0
5796,1963,0,0,12/02/2022,12880,483,10166,667,1012,667,3,7,8,10,13,0,0,0,0,1
10556,1959,0,1,10/08/2022,3979,299,3013,736,69,138,12,49,12,2,6,0,1,0,0,0
1064,1971,1,0,27/02/2022,506,23,253,0,115,69,3,56,2,0,3,0,0,0,0,0
263,1945,0,0,14/08/2022,1288,437,667,46,322,575,3,56,6,2,3,0,0,0,0,0
9710,1969,0,1,8/04/2021,16284,161,1426,0,0,345,6,56,22,6,7,0,0,0,0,0
9292,1952,0,0,12/01/2021,7452,3036,15939,621,2714,2024,3,14,8,22,7,0,0,0,0,0
7881,1946,0,0,15/12/2021,14260,598,4485,782,391,3243,3,14,12,8,13,0,0,0,0,0
5847,1969,0,1,15/08/2021,7176,483,4738,2346,2116,3427,9,35,14,6,10,0,0,0,0,0
737,1949,0,0,20/05/2021,34339,1978,10442,2576,989,989,6,14,8,8,5,0,1,0,1,1
7807,1974,0,1,29/11/2020,2254,0,2438,1127,230,2438,15,42,10,2,5,0,0,0,0,0
3878,1980,1,0,16/05/2022,69,92,161,345,184,253,3,49,2,0,3,0,0,0,0,0
5092,1949,0,1,1/05/2021,8740,0,1081,138,0,782,12,56,14,2,7,0,0,0,1,0
2154,1971,1,1,13/03/2021,345,0,276,161,69,161,9,49,4,0,3,0,0,0,0,0
5394,1979,1,1,3/06/2021,69,207,92,161,184,161,12,21,2,2,4,0,0,0,0,0
3798,1968,1,1,23/01/2022,552,46,529,0,184,552,9,42,4,2,3,0,0,0,0,0
3524,1971,1,0,21/10/2021,1840,23,1380,92,138,368,6,63,10,2,2,0,0,0,0,0
5247,1955,1,1,27/07/2022,713,0,138,46,23,115,6,28,2,0,4,0,0,0,0,0
5883,1972,1,0,12/08/2021,3174,2760,4692,368,2898,1380,9,35,14,8,7,0,0,0,0,0
2118,1964,0,1,27/11/2021,3818,1725,2208,2737,2461,1357,9,28,14,4,8,0,0,0,0,0
8812,1979,1,0,27/05/2021,276,69,184,184,0,391,6,49,4,0,3,0,0,0,0,0
2797,1977,0,1,6/11/2021,16261,460,3933,1495,1380,1150,3,35,18,14,9,0,0,0,0,0
4328,1986,1,0,24/11/2021,115,23,161,391,322,253,6,42,4,2,3,0,0,0,0,0
9167,1956,0,1,12/06/2021,10695,1633,5750,2139,805,1426,9,42,18,4,12,0,0,0,0,0
10560,1980,1,0,2/09/2022,368,23,46,0,0,23,3,35,2,0,3,0,0,0,0,0
8312,1961,0,0,1/09/2022,23,207,161,46,322,230,3,42,4,0,3,0,0,0,0,0
5534,1975,0,1,6/01/2022,2829,23,598,46,0,1656,6,49,6,4,3,0,0,1,0,0
5093,1974,1,0,5/12/2020,920,69,690,230,161,253,9,63,6,0,3,0,0,0,0,0
7592,1946,0,0,5/07/2021,2346,207,1449,46,207,552,3,42,8,2,4,0,0,0,0,0
8895,1985,0,0,22/12/2020,7981,1012,12282,391,0,598,3,14,6,10,12,0,0,0,0,0
2694,1967,0,1,4/06/2022,483,0,69,0,0,0,3,42,2,0,3,0,0,0,0,0
7433,1985,1,0,15/11/2020,1472,92,1564,161,115,391,12,56,6,2,4,0,0,0,0,0
164,1977,0,0,30/12/2020,4738,0,1058,69,46,276,6,56,10,2,5,0,0,0,0,0
2681,1984,0,0,18/10/2021,1633,506,2576,3174,2047,667,3,7,4,6,13,0,0,0,0,0
5150,1979,1,0,5/03/2021,0,92,161,253,230,345,6,42,4,0,3,0,0,0,0,0
5283,1976,1,1,6/05/2022,2139,23,483,0,92,575,9,35,4,2,4,0,0,0,0,0
9645,1968,0,0,31/12/2020,21160,3174,3864,828,1058,690,3,42,18,8,10,0,0,0,0,0
9648,1967,1,1,20/01/2021,3519,92,1288,0,207,713,12,56,10,2,4,0,0,0,0,0
2870,1973,0,1,8/12/2020,8648,0,874,253,184,1587,15,42,12,6,6,0,0,0,0,0
9150,1963,1,1,29/06/2022,1196,0,207,0,0,23,6,28,2,0,4,0,0,0,0,0
1250,1976,1,0,26/04/2022,782,138,483,253,92,184,3,42,4,2,3,0,0,0,0,0
10691,1960,1,1,31/08/2021,253,0,230,0,46,460,3,42,2,2,2,0,0,0,0,0
7002,1955,0,1,20/12/2021,3749,1104,2070,0,1035,1196,3,21,6,4,8,0,0,0,0,0
2952,1977,1,0,3/07/2022,667,69,690,69,46,207,6,42,6,0,3,0,0,0,0,0
4168,1966,1,1,6/06/2021,5313,161,3151,92,345,897,27,49,10,2,8,0,0,0,0,0
8397,1951,1,1,29/03/2022,414,0,115,0,0,253,6,49,2,2,2,0,0,1,0,0
6237,1966,0,2,23/02/2022,1863,92,759,115,46,6693,0,0,46,2,1,0,0,0,0,0
3130,1964,1,1,21/08/2021,276,92,46,230,138,230,12,35,4,0,4,0,0,0,0,0
1619,1956,0,0,15/07/2022,6716,1173,22563,5152,529,391,3,7,8,12,6,0,0,0,0,0
1990,1974,0,0,22/01/2021,22195,782,13478,2047,1978,851,3,21,6,10,8,0,0,1,0,0
269,1963,0,1,2/02/2021,17871,690,3749,0,1173,2806,18,63,8,8,7,0,0,0,0,0
8093,1969,0,0,14/09/2022,13156,184,5336,529,1426,391,3,7,8,6,6,0,1,0,0,0
10177,1954,0,1,3/05/2021,12213,1587,6900,3450,3174,3450,9,14,10,8,8,0,0,0,0,0
10057,1951,0,0,5/10/2021,11569,621,9637,2070,3197,3519,3,49,10,14,9,0,0,0,0,0
10307,1956,0,2,17/11/2021,8487,207,2001,276,322,782,9,35,12,4,8,0,0,0,0,0
5684,1971,1,1,28/12/2021,1288,0,207,0,0,69,6,49,4,0,3,0,0,0,0,0
8334,1971,1,1,21/12/2021,1817,23,713,92,92,276,9,42,4,2,4,0,0,0,0,0
9166,1968,0,1,26/10/2021,8901,1932,3243,1679,805,3726,9,14,8,8,12,0,0,0,0,0
78,1969,1,0,2/12/2021,345,0,253,0,46,207,3,56,2,2,2,0,0,0,0,0
5441,1965,0,1,11/11/2021,6141,138,1242,184,69,1150,6,35,10,4,6,0,0,0,0,0
4687,1958,0,0,9/08/2021,15502,2116,16928,897,0,2116,3,7,6,22,9,0,0,0,0,0
6859,1987,1,0,25/12/2021,851,92,552,368,207,207,6,63,8,0,3,0,0,0,0,0
7129,1962,0,1,6/05/2021,15778,391,3266,529,598,805,24,42,12,8,13,0,0,0,0,0
10521,1977,1,1,28/11/2021,1449,138,1311,299,299,506,12,28,4,2,5,0,0,0,0,0
7849,1970,0,0,26/11/2021,4807,437,10488,3680,3266,1518,3,7,4,18,13,0,0,0,0,0
332,1957,0,1,8/06/2021,4554,46,989,0,276,460,9,42,8,2,6,0,0,0,1,0
9847,1955,0,1,20/10/2020,7199,345,1081,460,0,4416,6,42,14,8,3,0,0,0,0,0
531,1954,0,1,9/12/2020,21643,322,9131,1748,1334,4048,33,42,16,10,9,0,0,0,0,0
6906,1953,0,0,20/08/2021,3841,1104,13846,1449,1656,1656,3,14,6,20,4,0,1,0,1,1
7419,1968,1,0,10/07/2022,184,69,437,0,46,69,6,42,4,0,3,0,0,0,0,0
7872,1975,0,0,29/11/2020,4117,483,6279,0,483,1449,3,35,12,20,6,0,1,1,0,1
9931,1963,1,1,9/09/2022,115,0,23,23,23,23,45,133,0,0,0,0,0,0,0,0
10595,1990,0,0,24/09/2021,46,138,644,299,92,368,3,49,4,0,3,0,0,0,0,0
4609,1966,0,1,30/03/2022,8809,0,1219,138,92,920,9,42,16,2,6,0,0,0,0,0
5010,1988,1,0,21/04/2022,46,184,184,138,23,207,6,56,2,0,3,0,0,0,0,0
4427,1995,0,0,5/12/2020,12328,621,13570,874,2461,1541,3,42,10,20,12,0,0,1,0,1
1168,1978,0,0,15/01/2021,7406,1219,20677,782,920,1219,3,14,8,12,10,0,0,0,0,0
10163,1984,0,0,27/11/2021,16376,1150,9660,1495,874,874,3,28,16,8,7,0,0,0,0,0
